customer_id,customer_name,city,last_booking_date,recency,frequency,monetary,gender,age,R_score,F_score,M_score,RFM_score,RFM_code,segment
CUST01593,Customer 1593,Erode,2026-10-02,89,3,5335.360000000001,Male,27,5,3,2,10,532,Potential Loyalists
CUST01594,Customer 1594,Coimbatore,2026-09-18,103,3,5773.900000000001,Female,23,4,3,3,10,433,Potential Loyalists
CUST01595,Customer 1595,Coimbatore,2025-11-01,424,2,4921.38,Male,41,1,1,2,4,112,Lost Customers
CUST01596,Customer 1596,Tirunelveli,2026-07-08,175,2,4774.88,Male,64,3,1,2,6,312,Need Attention
CUST01597,Customer 1597,Vellore,2025-06-24,554,2,5587.5599999999995,Other,59,1,1,3,5,113,Lost Customers
CUST01598,Customer 1598,Chennai,2026-02-04,329,2,8803.0,Other,56,2,1,4,7,214,Need Attention
CUST01599,Customer 1599,Erode,2026-08-27,125,7,20756.97,Male,58,4,5,5,14,455,Champions
CUST01600,Customer 1600,Hyderabad,2026-08-08,144,2,5634.17,Male,30,4,1,3,8,413,New Customers
CUST01601,Customer 1601,Trichy,2025-10-31,425,4,6844.84,Other,36,1,4,3,8,143,At Risk
CUST01602,Customer 1602,Vellore,2025-12-06,389,3,6297.74,Other,50,1,3,3,7,133,At Risk
CUST01603,Customer 1603,Madurai,2026-03-03,302,6,13929.18,Male,57,2,5,5,12,255,At Risk
CUST01604,Customer 1604,Trichy,2026-07-26,157,3,7679.0599999999995,Male,41,3,3,3,9,333,Need Attention
CUST01605,Customer 1605,Coimbatore,2026-06-19,194,2,1605.75,Male,28,3,1,1,5,311,Need Attention
CUST01606,Customer 1606,Hyderabad,2026-04-17,257,3,5513.27,Female,40,2,3,3,8,233,At Risk
CUST01607,Customer 1607,Trichy,2026-04-23,251,3,9408.04,Female,55,2,3,4,9,234,At Risk
CUST01608,Customer 1608,Pondicherry,2026-05-30,214,1,768.82,Male,65,3,1,1,5,311,Need Attention
CUST01609,Customer 1609,Salem,2026-11-26,34,9,19345.93,Male,53,5,5,5,15,555,Champions
CUST01610,Customer 1610,Thanjavur,2026-10-02,89,3,6883.56,Other,55,5,3,3,11,533,Potential Loyalists
CUST01611,Customer 1611,Bengaluru,2025-06-08,570,1,7184.56,Female,32,1,1,3,5,113,Lost Customers
CUST01612,Customer 1612,Bengaluru,2026-09-17,104,7,23034.25,Female,43,4,5,5,14,455,Champions
CUST01613,Customer 1613,Tirunelveli,2026-01-15,349,2,3043.44,Female,29,2,1,1,4,211,Need Attention
CUST01614,Customer 1614,Coimbatore,2026-09-23,98,2,8596.21,Male,53,4,1,4,9,414,Big Spenders
CUST01615,Customer 1615,Coimbatore,2026-08-26,126,2,3643.23,Female,39,4,1,2,7,412,New Customers
CUST01616,Customer 1616,Vellore,2026-07-12,171,4,10232.36,Other,34,3,4,4,11,344,Loyal Customers
CUST01617,Customer 1617,Pondicherry,2025-08-30,487,2,3650.8599999999997,Other,34,1,1,2,4,112,Lost Customers
CUST01618,Customer 1618,Erode,2026-11-07,53,5,8074.6,Female,54,5,4,4,13,544,Champions
CUST01619,Customer 1619,Erode,2026-08-24,128,5,9821.7,Male,39,4,4,4,12,444,Champions
CUST01620,Customer 1620,Chennai,2026-07-15,168,2,7129.450000000001,Female,55,3,1,3,7,313,Need Attention
CUST01621,Customer 1621,Coimbatore,2026-05-26,218,3,3763.67,Male,34,3,3,2,8,332,Need Attention
CUST01622,Customer 1622,Hyderabad,2026-03-23,282,5,8439.77,Other,32,2,4,4,10,244,At Risk
CUST01623,Customer 1623,Tirunelveli,2026-05-02,242,1,411.7,Male,38,3,1,1,5,311,Need Attention
CUST01624,Customer 1624,Chennai,2026-06-08,205,3,4991.27,Other,52,3,3,2,8,332,Need Attention
CUST01625,Customer 1625,Salem,2026-06-16,197,5,15710.0,Female,33,3,4,5,12,345,Loyal Customers
CUST01627,Customer 1627,Vellore,2026-01-05,359,6,7543.57,Female,22,2,5,3,10,253,At Risk
CUST01628,Customer 1628,Thanjavur,2025-11-14,411,2,2428.56,Female,38,1,1,1,3,111,Lost Customers
CUST01629,Customer 1629,Madurai,2026-04-10,264,4,8251.85,Other,35,2,4,4,10,244,At Risk
CUST01630,Customer 1630,Erode,2026-12-14,16,6,8215.24,Other,30,5,5,4,14,554,Champions
CUST01631,Customer 1631,Pondicherry,2025-05-24,585,2,13085.509999999998,Male,33,1,1,5,7,115,Lost Customers
CUST01632,Customer 1632,Trichy,2026-05-17,227,2,3990.75,Female,31,3,1,2,6,312,Need Attention
CUST01633,Customer 1633,Thanjavur,2026-11-06,54,5,10408.970000000001,Male,57,5,4,4,13,544,Champions
CUST01634,Customer 1634,Coimbatore,2026-07-30,153,5,17046.79,Male,25,4,4,5,13,445,Champions
CUST01635,Customer 1635,Bengaluru,2026-10-16,75,3,2738.38,Other,49,5,3,1,9,531,Need Attention
CUST01636,Customer 1636,Erode,2026-06-13,200,3,5371.48,Other,20,3,3,2,8,332,Need Attention
CUST01637,Customer 1637,Erode,2026-07-17,166,4,3549.55,Other,38,3,4,2,9,342,Loyal Customers
CUST01638,Customer 1638,Madurai,2026-08-08,144,2,2754.1499999999996,Female,49,4,1,1,6,411,New Customers
CUST01639,Customer 1639,Tirunelveli,2026-03-22,283,4,4711.7,Other,35,2,4,2,8,242,At Risk
CUST01640,Customer 1640,Chennai,2026-09-19,102,3,7002.94,Other,26,4,3,3,10,433,Potential Loyalists
CUST01641,Customer 1641,Vellore,2026-07-12,171,5,16198.37,Female,48,3,4,5,12,345,Loyal Customers
CUST01642,Customer 1642,Tirunelveli,2026-04-20,254,4,5051.88,Other,40,2,4,2,8,242,At Risk
CUST01643,Customer 1643,Erode,2026-10-06,85,7,11340.24,Other,29,5,5,5,15,555,Champions
CUST01644,Customer 1644,Erode,2026-10-07,84,5,14594.34,Other,51,5,5,5,15,555,Champions
CUST01645,Customer 1645,Chennai,2025-08-15,502,3,7231.57,Other,18,1,3,3,7,133,At Risk
CUST01646,Customer 1646,Bengaluru,2026-09-04,117,3,8337.74,Male,42,4,3,4,11,434,Big Spenders
CUST01647,Customer 1647,Bengaluru,2025-06-16,562,2,2003.3,Female,41,1,1,1,3,111,Lost Customers
CUST01648,Customer 1648,Vellore,2026-09-17,104,3,8251.04,Female,29,4,3,4,11,434,Big Spenders
CUST01649,Customer 1649,Erode,2026-08-31,121,5,21860.83,Male,35,4,5,5,14,455,Champions
CUST01650,Customer 1650,Madurai,2026-11-21,39,5,11043.73,Female,41,5,5,5,15,555,Champions
CUST01651,Customer 1651,Tirunelveli,2026-04-19,255,5,10793.02,Female,31,2,5,4,11,254,At Risk
CUST01652,Customer 1652,Tirunelveli,2026-08-07,145,1,4188.68,Female,41,4,1,2,7,412,New Customers
CUST01653,Customer 1653,Bengaluru,2026-09-19,102,8,16456.68,Female,29,4,5,5,14,455,Champions
CUST01654,Customer 1654,Trichy,2026-01-01,363,4,4803.13,Other,61,2,4,2,8,242,At Risk
CUST01655,Customer 1655,Salem,2026-08-22,130,4,8917.92,Male,64,4,4,4,12,444,Champions
CUST01656,Customer 1656,Tirunelveli,2025-05-06,603,2,5504.91,Male,53,1,1,3,5,113,Lost Customers
CUST01657,Customer 1657,Madurai,2026-08-14,138,3,3786.54,Female,30,4,3,2,9,432,Potential Loyalists
CUST01658,Customer 1658,Erode,2026-07-25,158,4,7720.33,Other,27,3,4,3,10,343,Loyal Customers
CUST01659,Customer 1659,Tirunelveli,2026-09-28,93,4,8443.5,Male,29,5,4,4,13,544,Champions
CUST01660,Customer 1660,Vellore,2026-11-01,59,4,5028.79,Male,58,5,4,2,11,542,Loyal Customers
CUST01661,Customer 1661,Erode,2026-12-10,20,6,21413.27,Other,38,5,5,5,15,555,Champions
CUST01662,Customer 1662,Bengaluru,2026-08-29,123,3,3847.49,Female,53,4,3,2,9,432,Potential Loyalists
CUST01663,Customer 1663,Pondicherry,2026-02-02,331,5,13661.56,Female,24,2,5,5,12,255,At Risk
CUST01664,Customer 1664,Salem,2026-06-30,183,4,17455.37,Male,31,3,4,5,12,345,Loyal Customers
CUST01665,Customer 1665,Erode,2025-05-09,600,1,576.55,Other,24,1,1,1,3,111,Lost Customers
CUST01666,Customer 1666,Thanjavur,2026-08-28,124,3,4316.5,Female,34,4,3,2,9,432,Potential Loyalists
CUST01667,Customer 1667,Salem,2026-09-05,116,4,5014.9800000000005,Other,53,4,4,2,10,442,Loyal Customers
CUST01668,Customer 1668,Coimbatore,2026-08-24,128,3,7001.2,Male,44,4,3,3,10,433,Potential Loyalists
CUST01669,Customer 1669,Trichy,2026-04-10,264,5,17212.57,Other,56,2,5,5,12,255,At Risk
CUST01670,Customer 1670,Hyderabad,2026-02-02,331,4,7162.889999999999,Other,59,2,4,3,9,243,At Risk
CUST01671,Customer 1671,Thanjavur,2026-08-08,144,3,9900.15,Male,36,4,3,4,11,434,Big Spenders
CUST01672,Customer 1672,Erode,2026-10-22,69,8,15395.86,Other,50,5,5,5,15,555,Champions
CUST01673,Customer 1673,Coimbatore,2026-05-10,234,4,15771.59,Other,46,3,4,5,12,345,Loyal Customers
CUST01674,Customer 1674,Erode,2026-07-11,172,6,11336.24,Other,36,3,5,5,13,355,Loyal Customers
CUST01675,Customer 1675,Hyderabad,2026-03-14,291,4,6473.72,Male,28,2,4,3,9,243,At Risk
CUST01676,Customer 1676,Hyderabad,2026-11-03,57,4,6082.610000000001,Female,44,5,4,3,12,543,Loyal Customers
CUST01677,Customer 1677,Coimbatore,2026-10-27,64,5,8009.02,Other,43,5,5,4,14,554,Champions
CUST01678,Customer 1678,Trichy,2026-02-05,328,3,13744.369999999999,Male,39,2,3,5,10,235,At Risk
CUST01679,Customer 1679,Salem,2026-07-18,165,3,4197.7,Female,59,3,3,2,8,332,Need Attention
CUST01680,Customer 1680,Hyderabad,2026-05-19,225,2,4122.27,Female,56,3,1,2,6,312,Need Attention
CUST01681,Customer 1681,Thanjavur,2026-09-06,115,4,12196.829999999998,Female,46,4,4,5,13,445,Champions
CUST01682,Customer 1682,Erode,2026-05-29,215,4,7650.54,Other,51,3,4,3,10,343,Loyal Customers
CUST01683,Customer 1683,Chennai,2026-04-30,244,2,2548.1,Male,29,3,1,1,5,311,Need Attention
CUST01684,Customer 1684,Hyderabad,2025-11-05,420,3,6599.58,Other,33,1,3,3,7,133,At Risk
CUST01685,Customer 1685,Pondicherry,2026-10-27,64,6,14835.87,Other,62,5,5,5,15,555,Champions
CUST01686,Customer 1686,Tirunelveli,2026-06-27,186,4,6641.25,Male,28,3,4,3,10,343,Loyal Customers
CUST01687,Customer 1687,Erode,2026-03-31,274,4,10395.560000000001,Male,22,2,4,4,10,244,At Risk
CUST01688,Customer 1688,Tirunelveli,2026-02-20,313,3,4185.76,Male,19,2,3,2,7,232,At Risk
CUST01689,Customer 1689,Salem,2025-05-09,600,2,9099.74,Male,24,1,1,4,6,114,Lost Customers
CUST01690,Customer 1690,Hyderabad,2026-07-30,153,3,3694.85,Male,23,3,3,2,8,332,Need Attention
CUST01691,Customer 1691,Trichy,2026-05-29,215,2,2423.0,Female,32,3,1,1,5,311,Need Attention
CUST01692,Customer 1692,Hyderabad,2025-09-21,465,2,3658.58,Female,46,1,1,2,4,112,Lost Customers
CUST01693,Customer 1693,Madurai,2026-07-26,157,7,18257.739999999998,Male,51,3,5,5,13,355,Loyal Customers
CUST01694,Customer 1694,Thanjavur,2025-11-28,397,2,1261.7,Male,60,1,1,1,3,111,Lost Customers
CUST01695,Customer 1695,Erode,2026-01-27,337,1,784.6,Female,48,2,1,1,4,211,Need Attention
CUST01696,Customer 1696,Vellore,2026-01-18,346,1,1532.94,Other,35,2,1,1,4,211,Need Attention
CUST01697,Customer 1697,Vellore,2025-07-21,527,2,5279.71,Male,62,1,1,2,4,112,Lost Customers
CUST01698,Customer 1698,Erode,2026-10-11,80,4,5180.91,Other,56,5,4,2,11,542,Loyal Customers
CUST01699,Customer 1699,Bengaluru,2026-08-09,143,3,11583.14,Other,58,4,3,5,12,435,Big Spenders
CUST01700,Customer 1700,Hyderabad,2025-12-21,374,2,6319.74,Other,58,2,1,3,6,213,Need Attention
CUST01701,Customer 1701,Erode,2026-07-14,169,2,5464.19,Female,40,3,1,3,7,313,Need Attention
CUST01702,Customer 1702,Erode,2025-11-30,395,2,3262.77,Male,23,1,1,2,4,112,Lost Customers
CUST01703,Customer 1703,Salem,2026-07-14,169,4,6353.73,Female,44,3,4,3,10,343,Loyal Customers
CUST01704,Customer 1704,Chennai,2026-01-04,360,4,14011.61,Female,18,2,4,5,11,245,At Risk
CUST01705,Customer 1705,Salem,2025-10-19,437,3,4175.46,Male,40,1,3,2,6,132,At Risk
CUST01706,Customer 1706,Pondicherry,2026-08-11,141,3,5654.59,Other,18,4,3,3,10,433,Potential Loyalists
CUST01707,Customer 1707,Chennai,2026-02-15,318,2,3179.62,Female,37,2,1,1,4,211,Need Attention
CUST01708,Customer 1708,Bengaluru,2026-08-28,124,3,6983.85,Female,36,4,3,3,10,433,Potential Loyalists
CUST01709,Customer 1709,Thanjavur,2025-10-06,450,2,9964.45,Male,53,1,1,4,6,114,Lost Customers
CUST01710,Customer 1710,Tirunelveli,2026-05-13,231,5,9320.52,Female,53,3,5,4,12,354,Loyal Customers
CUST01711,Customer 1711,Pondicherry,2026-10-22,69,5,10159.73,Male,28,5,5,4,14,554,Champions
CUST01712,Customer 1712,Tirunelveli,2026-08-20,132,6,14417.71,Other,42,4,5,5,14,455,Champions
CUST01713,Customer 1713,Tirunelveli,2026-10-12,79,3,9504.349999999999,Female,23,5,3,4,12,534,Big Spenders
CUST01714,Customer 1714,Bengaluru,2026-12-12,18,4,10244.05,Male,51,5,4,4,13,544,Champions
CUST01715,Customer 1715,Salem,2026-06-21,192,5,8661.64,Other,61,3,5,4,12,354,Loyal Customers
CUST01716,Customer 1716,Vellore,2026-10-10,81,2,3359.34,Other,65,5,1,2,8,512,New Customers
CUST01717,Customer 1717,Trichy,2025-12-08,387,1,1195.01,Female,44,1,1,1,3,111,Lost Customers
CUST01718,Customer 1718,Madurai,2026-01-23,341,3,5892.51,Male,29,2,3,3,8,233,At Risk
CUST01719,Customer 1719,Erode,2026-08-09,143,2,3050.8599999999997,Male,58,4,1,1,6,411,New Customers
CUST01720,Customer 1720,Pondicherry,2026-09-23,98,7,14878.61,Female,35,4,5,5,14,455,Champions
CUST01721,Customer 1721,Thanjavur,2026-08-20,132,2,6655.860000000001,Female,30,4,1,3,8,413,New Customers
CUST01723,Customer 1723,Salem,2026-05-17,227,4,9065.42,Male,24,3,4,4,11,344,Loyal Customers
CUST01724,Customer 1724,Erode,2026-06-03,210,4,7580.95,Male,63,3,4,3,10,343,Loyal Customers
CUST01725,Customer 1725,Coimbatore,2026-07-08,175,1,1272.93,Male,32,3,1,1,5,311,Need Attention
CUST01726,Customer 1726,Trichy,2025-12-01,394,3,9273.35,Male,49,1,3,4,8,134,At Risk
CUST01727,Customer 1727,Erode,2026-07-27,156,5,8195.529999999999,Female,37,3,5,4,12,354,Loyal Customers
CUST01728,Customer 1728,Chennai,2026-07-22,161,4,7944.91,Female,62,3,4,4,11,344,Loyal Customers
CUST01729,Customer 1729,Chennai,2026-06-14,199,6,11220.8,Male,27,3,5,5,13,355,Loyal Customers
CUST01730,Customer 1730,Vellore,2026-07-16,167,2,2900.46,Female,22,3,1,1,5,311,Need Attention
CUST01731,Customer 1731,Salem,2026-09-19,102,6,13470.7,Male,30,4,5,5,14,455,Champions
CUST01732,Customer 1732,Coimbatore,2026-04-05,269,4,5406.92,Female,18,2,4,2,8,242,At Risk
CUST01733,Customer 1733,Tirunelveli,2026-09-29,92,3,13518.529999999999,Other,33,5,3,5,13,535,Big Spenders
CUST01734,Customer 1734,Pondicherry,2026-06-13,200,3,3613.54,Female,33,3,3,2,8,332,Need Attention
CUST01735,Customer 1735,Pondicherry,2026-04-19,255,4,12430.55,Male,47,2,4,5,11,245,At Risk
CUST01736,Customer 1736,Hyderabad,2026-08-26,126,2,8696.7,Male,51,4,1,4,9,414,Big Spenders
CUST01737,Customer 1737,Hyderabad,2026-11-05,55,4,11266.72,Female,42,5,4,5,14,545,Champions
CUST01738,Customer 1738,Hyderabad,2026-05-16,228,2,2094.79,Female,28,3,1,1,5,311,Need Attention
CUST01739,Customer 1739,Vellore,2025-12-20,375,3,3865.03,Male,65,2,3,2,7,232,At Risk
CUST01740,Customer 1740,Erode,2025-12-25,370,6,10349.83,Male,34,2,5,4,11,254,At Risk
CUST01741,Customer 1741,Thanjavur,2026-01-13,351,3,12400.349999999999,Female,30,2,3,5,10,235,At Risk
CUST01742,Customer 1742,Coimbatore,2026-08-31,121,7,17395.42,Other,31,4,5,5,14,455,Champions
CUST01743,Customer 1743,Thanjavur,2026-08-13,139,6,10891.24,Other,45,4,5,4,13,454,Champions
CUST01744,Customer 1744,Bengaluru,2026-09-16,105,6,5086.030000000001,Male,35,4,5,2,11,452,Loyal Customers
CUST01745,Customer 1745,Chennai,2026-07-21,162,4,7363.1900000000005,Female,33,3,4,3,10,343,Loyal Customers
CUST01746,Customer 1746,Erode,2026-02-24,309,2,5029.790000000001,Other,62,2,1,2,5,212,Need Attention
CUST01747,Customer 1747,Thanjavur,2026-04-11,263,3,9844.63,Other,27,2,3,4,9,234,At Risk
CUST01749,Customer 1749,Bengaluru,2026-08-20,132,1,1097.5,Male,61,4,1,1,6,411,New Customers
CUST01750,Customer 1750,Chennai,2026-02-28,305,2,10201.740000000002,Other,21,2,1,4,7,214,Need Attention
CUST01751,Customer 1751,Pondicherry,2026-05-21,223,3,5082.93,Other,27,3,3,2,8,332,Need Attention
CUST01752,Customer 1752,Erode,2026-08-29,123,3,3285.4900000000002,Male,26,4,3,2,9,432,Potential Loyalists
CUST01753,Customer 1753,Hyderabad,2026-05-16,228,2,4077.2599999999998,Female,53,3,1,2,6,312,Need Attention
CUST01754,Customer 1754,Pondicherry,2026-02-19,314,6,11964.8,Female,46,2,5,5,12,255,At Risk
CUST01755,Customer 1755,Tirunelveli,2026-06-10,203,6,8051.4,Male,62,3,5,4,12,354,Loyal Customers
CUST01756,Customer 1756,Salem,2026-05-20,224,3,4269.7699999999995,Other,26,3,3,2,8,332,Need Attention
CUST01757,Customer 1757,Erode,2025-05-04,605,1,1259.37,Female,63,1,1,1,3,111,Lost Customers
CUST01758,Customer 1758,Pondicherry,2026-03-21,284,4,12492.380000000001,Female,52,2,4,5,11,245,At Risk
CUST01759,Customer 1759,Madurai,2026-07-26,157,4,5653.35,Male,54,3,4,3,10,343,Loyal Customers
CUST01760,Customer 1760,Pondicherry,2026-08-16,136,2,4200.360000000001,Female,38,4,1,2,7,412,New Customers
CUST01761,Customer 1761,Vellore,2025-11-21,404,1,1123.62,Female,56,1,1,1,3,111,Lost Customers
CUST01763,Customer 1763,Vellore,2026-07-03,180,3,5970.83,Female,34,3,3,3,9,333,Need Attention
CUST01764,Customer 1764,Hyderabad,2026-04-06,268,4,7206.32,Female,18,2,4,3,9,243,At Risk
CUST01765,Customer 1765,Madurai,2026-02-24,309,3,2224.01,Female,64,2,3,1,6,231,At Risk
CUST01766,Customer 1766,Bengaluru,2025-01-27,702,1,614.44,Other,41,1,1,1,3,111,Lost Customers
CUST01767,Customer 1767,Coimbatore,2025-06-22,556,1,1686.86,Female,64,1,1,1,3,111,Lost Customers
CUST01768,Customer 1768,Trichy,2026-03-17,288,2,2429.25,Other,42,2,1,1,4,211,Need Attention
CUST01769,Customer 1769,Vellore,2026-08-06,146,4,5134.22,Other,49,4,4,2,10,442,Loyal Customers
CUST01770,Customer 1770,Thanjavur,2026-08-17,135,3,4945.360000000001,Other,36,4,3,2,9,432,Potential Loyalists
CUST01771,Customer 1771,Coimbatore,2026-11-12,48,4,15153.380000000001,Other,38,5,4,5,14,545,Champions
CUST01772,Customer 1772,Coimbatore,2026-03-21,284,5,19828.07,Other,60,2,5,5,12,255,At Risk
CUST01773,Customer 1773,Chennai,2026-09-16,105,7,19431.690000000002,Male,29,4,5,5,14,455,Champions
CUST01774,Customer 1774,Trichy,2026-10-09,82,5,7633.400000000001,Male,49,5,5,3,13,553,Loyal Customers
CUST01775,Customer 1775,Hyderabad,2026-03-01,304,1,3280.46,Male,54,2,1,2,5,212,Need Attention
CUST01776,Customer 1776,Erode,2026-08-16,136,1,4287.05,Female,60,4,1,2,7,412,New Customers
CUST01777,Customer 1777,Bengaluru,2026-10-13,78,6,14989.98,Other,62,5,5,5,15,555,Champions
CUST01778,Customer 1778,Trichy,2026-10-10,81,5,14398.73,Male,41,5,5,5,15,555,Champions
CUST01779,Customer 1779,Chennai,2025-12-11,384,3,12959.03,Other,22,1,3,5,9,135,At Risk
CUST01780,Customer 1780,Coimbatore,2026-10-03,88,3,6943.51,Other,49,5,3,3,11,533,Potential Loyalists
CUST01781,Customer 1781,Thanjavur,2025-06-18,560,4,11119.51,Other,21,1,4,5,10,145,At Risk
CUST01782,Customer 1782,Thanjavur,2026-10-04,87,7,12163.25,Other,44,5,5,5,15,555,Champions
CUST01783,Customer 1783,Bengaluru,2026-06-16,197,4,4546.9400000000005,Other,21,3,4,2,9,342,Loyal Customers
CUST01784,Customer 1784,Pondicherry,2026-08-12,140,10,14015.34,Other,20,4,5,5,14,455,Champions
CUST01785,Customer 1785,Trichy,2026-02-20,313,2,3758.2799999999997,Female,22,2,1,2,5,212,Need Attention
CUST01786,Customer 1786,Pondicherry,2025-05-17,592,2,1448.75,Male,24,1,1,1,3,111,Lost Customers
CUST01787,Customer 1787,Trichy,2026-03-17,288,1,1790.47,Other,42,2,1,1,4,211,Need Attention
CUST01788,Customer 1788,Trichy,2026-11-14,46,4,6160.32,Other,60,5,4,3,12,543,Loyal Customers
CUST01789,Customer 1789,Vellore,2026-09-06,115,4,8514.35,Other,29,4,4,4,12,444,Champions
CUST01790,Customer 1790,Pondicherry,2026-08-27,125,5,7284.67,Other,44,4,5,3,12,453,Loyal Customers
CUST01791,Customer 1791,Thanjavur,2026-01-26,338,1,1264.43,Other,54,2,1,1,4,211,Need Attention
CUST01792,Customer 1792,Hyderabad,2026-11-11,49,3,4255.47,Female,62,5,3,2,10,532,Potential Loyalists
CUST01793,Customer 1793,Madurai,2026-08-24,128,3,3181.5,Male,28,4,3,1,8,431,Need Attention
CUST01794,Customer 1794,Thanjavur,2025-10-24,432,2,1626.2800000000002,Female,50,1,1,1,3,111,Lost Customers
CUST01795,Customer 1795,Bengaluru,2026-09-27,94,2,6414.97,Male,52,5,1,3,9,513,New Customers
CUST01796,Customer 1796,Vellore,2026-07-22,161,4,9153.59,Female,38,3,4,4,11,344,Loyal Customers
CUST01797,Customer 1797,Hyderabad,2025-11-22,403,2,3733.3999999999996,Female,44,1,1,2,4,112,Lost Customers
CUST01798,Customer 1798,Bengaluru,2026-02-09,324,2,6812.049999999999,Other,38,2,1,3,6,213,Need Attention
CUST01799,Customer 1799,Trichy,2026-08-16,136,6,13830.1,Other,52,4,5,5,14,455,Champions
CUST01800,Customer 1800,Salem,2026-10-11,80,4,11175.37,Other,65,5,4,5,14,545,Champions
CUST01801,Customer 1801,Tirunelveli,2026-06-22,191,7,9072.06,Female,46,3,5,4,12,354,Loyal Customers
CUST01802,Customer 1802,Salem,2025-08-26,491,2,8167.45,Other,20,1,1,4,6,114,Lost Customers
CUST01803,Customer 1803,Madurai,2026-01-29,335,7,26268.68,Male,51,2,5,5,12,255,At Risk
CUST01804,Customer 1804,Trichy,2026-08-22,130,3,7116.99,Male,37,4,3,3,10,433,Potential Loyalists
CUST01805,Customer 1805,Pondicherry,2026-09-14,107,2,2686.05,Female,19,4,1,1,6,411,New Customers
CUST01806,Customer 1806,Vellore,2026-10-12,79,3,7068.550000000001,Female,53,5,3,3,11,533,Potential Loyalists
CUST01807,Customer 1807,Madurai,2026-10-16,75,5,12098.279999999999,Other,54,5,5,5,15,555,Champions
CUST01808,Customer 1808,Thanjavur,2026-02-10,323,1,2499.39,Male,47,2,1,1,4,211,Need Attention
CUST01809,Customer 1809,Thanjavur,2026-03-08,297,3,7229.08,Male,34,2,3,3,8,233,At Risk
CUST01810,Customer 1810,Salem,2026-07-12,171,4,9017.759999999998,Male,32,3,4,4,11,344,Loyal Customers
CUST01811,Customer 1811,Bengaluru,2026-05-29,215,4,4408.59,Female,23,3,4,2,9,342,Loyal Customers
CUST01812,Customer 1812,Pondicherry,2026-08-29,123,4,6576.29,Other,31,4,4,3,11,443,Loyal Customers
CUST01813,Customer 1813,Erode,2026-02-27,306,4,13422.05,Other,38,2,4,5,11,245,At Risk
CUST01814,Customer 1814,Pondicherry,2026-03-10,295,3,7230.450000000001,Female,62,2,3,3,8,233,At Risk
CUST01815,Customer 1815,Hyderabad,2026-11-11,49,3,5029.51,Male,56,5,3,2,10,532,Potential Loyalists
CUST01816,Customer 1816,Bengaluru,2026-12-13,17,2,6586.53,Male,64,5,1,3,9,513,New Customers
CUST01818,Customer 1818,Coimbatore,2026-11-02,58,5,9746.619999999999,Female,44,5,5,4,14,554,Champions
CUST01819,Customer 1819,Hyderabad,2025-12-31,364,3,8508.24,Male,65,2,3,4,9,234,At Risk
CUST01820,Customer 1820,Hyderabad,2026-04-28,246,2,1691.09,Other,18,2,1,1,4,211,Need Attention
CUST01821,Customer 1821,Chennai,2025-08-17,500,1,2000.72,Other,42,1,1,1,3,111,Lost Customers
CUST01822,Customer 1822,Thanjavur,2026-01-30,334,9,17015.32,Other,20,2,5,5,12,255,At Risk
CUST01823,Customer 1823,Thanjavur,2026-02-04,329,2,3521.7,Other,27,2,1,2,5,212,Need Attention
CUST01824,Customer 1824,Madurai,2026-10-31,60,4,5616.16,Other,32,5,4,3,12,543,Loyal Customers
CUST01825,Customer 1825,Tirunelveli,2026-03-25,280,6,20679.11,Other,64,2,5,5,12,255,At Risk
CUST01826,Customer 1826,Vellore,2026-10-19,72,2,3738.2599999999998,Other,54,5,1,2,8,512,New Customers
CUST01828,Customer 1828,Madurai,2026-06-22,191,4,11013.26,Female,27,3,4,5,12,345,Loyal Customers
